"refseq_gene_id","ensembl_gene_id","external_gene_name","entrezgene"
"NR_040314","ENSMUSG00000097023","Mir9-3hg",NA
"NR_040315","ENSMUSG00000099435","1700065I16Rik",NA
"NR_040316","ENSMUSG00000097785","B230217O12Rik",NA
"NR_040317","ENSMUSG00000108379","A730082K24Rik",NA
"NR_040318","ENSMUSG00000073236","2500004C02Rik",NA
"NR_040319","ENSMUSG00000108379","A730082K24Rik",NA
"NR_040321","ENSMUSG00000087382","Ctcflos",NA
"NR_040322","ENSMUSG00000086454","Platr14",NA
"NR_040323","ENSMUSG00000086454","Platr14",NA
"NR_040324","ENSMUSG00000097756","A730056A06Rik",NA
"NR_040325","ENSMUSG00000097756","A730056A06Rik",NA
"NR_040326","ENSMUSG00000086348","1700017J07Rik",NA
"NR_040327","ENSMUSG00000087648","E130018N17Rik",NA
"NR_040329","ENSMUSG00000100600","A230077H06Rik",NA
"NR_040331","ENSMUSG00000087406","E130215H24Rik",NA
"NR_040332","ENSMUSG00000087278","A930006I01Rik",NA
"NR_040333","ENSMUSG00000087125","A230108P19Rik",NA
"NR_040335","ENSMUSG00000085316","D330050G23Rik",NA
"NR_040336","ENSMUSG00000085316","D330050G23Rik",NA
"NR_040337","ENSMUSG00000097170","Gm16982",NA
"NR_040338","ENSMUSG00000096982","Redrum",NA
"NR_040340","ENSMUSG00000086628","Gm16157",NA
"NR_040341","ENSMUSG00000086628","Gm16157",NA
"NR_040343","ENSMUSG00000084821","Gm15880",NA
"NR_040345","ENSMUSG00000086390","1810019D21Rik",NA
"NR_040346","ENSMUSG00000086390","1810019D21Rik",NA
"NR_040348","ENSMUSG00000060029","4930473A02Rik",NA
"NR_040351","ENSMUSG00000087444","Gm5475",NA
"NR_040352","ENSMUSG00000110140","5430421F17Rik",NA
"NR_040353","ENSMUSG00000086843","E030013I19Rik",NA
"NR_040354","ENSMUSG00000086171","Pcsk2os1",NA
"NR_040356","ENSMUSG00000084938","BB557941",NA
"NR_040358","ENSMUSG00000086496","Gm14204",NA
"NR_040359","ENSMUSG00000086496","Gm14204",NA
"NR_040361","ENSMUSG00000085862","Gm13483",NA
"NR_040362","ENSMUSG00000085862","Gm13483",NA
"NR_040363","ENSMUSG00000084808","9430091E24Rik",NA
"NR_040365","ENSMUSG00000086995","Gm13544",NA
"NR_040366","ENSMUSG00000090015","Gm15446",NA
"NR_040367","ENSMUSG00000085495","Gm16796",NA
"NR_040368","ENSMUSG00000085845","Gm13944",NA
"NR_040369","ENSMUSG00000086006","Gm13293",NA
"NR_040371","ENSMUSG00000085498","Gm14023",NA
"NR_040372","ENSMUSG00000086118","Gm14169",NA
"NR_040373","ENSMUSG00000086438","Asb17os",NA
"NR_040374","ENSMUSG00000096960","A230028O05Rik",NA
"NR_040375","ENSMUSG00000093606","B130034C11Rik",NA
"NR_040376","ENSMUSG00000097357","Gm16793",NA
"NR_040378","ENSMUSG00000099170","5730403I07Rik",NA
"NR_040379","ENSMUSG00000097694","G730013B05Rik",NA
"NR_040380","ENSMUSG00000097694","G730013B05Rik",NA
"NR_040381","ENSMUSG00000086273","Rbm46os",NA
"NR_040382","ENSMUSG00000086273","Rbm46os",NA
"NR_040383","ENSMUSG00000074039","4930520O04Rik",NA
"NR_040385","ENSMUSG00000097639","Platr4",NA
"NR_040386","ENSMUSG00000097745","AI115009",NA
"NR_040387","ENSMUSG00000093738","AI606473",NA
"NR_040389","ENSMUSG00000085169","Gm10785",NA
"NR_040390","ENSMUSG00000090120","A730090N16Rik",NA
"NR_040391","ENSMUSG00000105891","A230001M10Rik",NA
"NR_040392","ENSMUSG00000100837","1700063D05Rik",NA
"NR_040393","ENSMUSG00000097466","D430036J16Rik",NA
"NR_040394","ENSMUSG00000097466","D430036J16Rik",NA
"NR_040395","ENSMUSG00000097466","D430036J16Rik",NA
"NR_040396","ENSMUSG00000097466","D430036J16Rik",NA
"NR_040397","ENSMUSG00000097466","D430036J16Rik",NA
"NR_040398","ENSMUSG00000085084","4930570G19Rik",NA
"NR_040399","ENSMUSG00000085084","4930570G19Rik",NA
"NR_040400","ENSMUSG00000085084","4930570G19Rik",NA
"NR_040401","ENSMUSG00000097574","C920006O11Rik",NA
"NR_040404","ENSMUSG00000074466","Gm15417",NA
"NR_040405","ENSMUSG00000105279","Gm6260",NA
"NR_040406","ENSMUSG00000096981","Gm16845",NA
"NR_040407","ENSMUSG00000096981","Gm16845",NA
"NR_040408","ENSMUSG00000103257","Gm7977",NA
"NR_040409","ENSMUSG00000074398","Gm15441",NA
"NR_040410","ENSMUSG00000078214","Gm5925",NA
"NR_040411","ENSMUSG00000085007","Gm11549",NA
"NR_040412","ENSMUSG00000084997","Gm15471",NA
"NR_040413","ENSMUSG00000106352","5033403H07Rik",NA
"NR_040414","ENSMUSG00000084274","Gm12504",NA
"NR_040416","ENSMUSG00000086847","Tbx3os2",NA
"NR_040417","ENSMUSG00000087331","1810021B22Rik",NA
"NR_040421","ENSMUSG00000072999","Gm15401",NA
"NR_040422","ENSMUSG00000072999","Gm15401",NA
"NR_040424","ENSMUSG00000104529","Rbakdn",NA
"NR_040425","ENSMUSG00000104529","Rbakdn",NA
"NR_040426","ENSMUSG00000104529","Rbakdn",NA
"NR_040427","ENSMUSG00000053214","Gm9899",NA
"NR_040428","ENSMUSG00000107198","Gm19619",NA
"NR_040429","ENSMUSG00000086610","Gm15408",NA
"NR_040430","ENSMUSG00000086247","Gm15787",NA
"NR_040431","ENSMUSG00000086247","Gm15787",NA
"NR_040432","ENSMUSG00000086894","Gm15708",NA
"NR_040433","ENSMUSG00000097209","AU022754",NA
"NR_040435","ENSMUSG00000086322","E130218I03Rik",NA
"NR_040436","ENSMUSG00000086322","E130218I03Rik",NA
"NR_040437","ENSMUSG00000085843","Kank4os",NA
"NR_040438","ENSMUSG00000097503","3110045C21Rik",NA
"NR_040439","ENSMUSG00000100182","1810006J02Rik",NA
"NR_040440","ENSMUSG00000090098","Alms1-ps2",NA
"NR_040441","ENSMUSG00000086682","Gm16023",NA
"NR_040443","ENSMUSG00000085833","Gm13003",NA
"NR_040444","ENSMUSG00000085181","Gm12709",NA
"NR_040445","ENSMUSG00000037884","1700017G19Rik",NA
"NR_040446","ENSMUSG00000080727","C920021L13Rik",NA
"NR_040447","ENSMUSG00000099349","1700047G03Rik",NA
"NR_040450","ENSMUSG00000104096","Gm20356",NA
"NR_040451","ENSMUSG00000115177","AC124746.1",NA
"NR_040452","ENSMUSG00000087305","A430035B10Rik",NA
"NR_040453","ENSMUSG00000099241","Gm18852",NA
"NR_040454","ENSMUSG00000101848","4933417E11Rik",NA
"NR_040455","ENSMUSG00000103844","4933436E23Rik",NA
"NR_040456","ENSMUSG00000098934","Gm18853",NA
"NR_040457","ENSMUSG00000115271","AC113031.6",NA
"NR_040459","ENSMUSG00000109633","C230079O03Rik",NA
"NR_040460","ENSMUSG00000101483","1700016L21Rik",NA
"NR_040462","ENSMUSG00000097893","1700034P13Rik",NA
"NR_040463","ENSMUSG00000111761","9230112J17Rik",NA
"NR_040464","ENSMUSG00000111761","9230112J17Rik",NA
"NR_040465","ENSMUSG00000101634","1700066B17Rik",NA
"NR_040466","ENSMUSG00000086236","5830418P13Rik",NA
"NR_040467","ENSMUSG00000100062","1700063A18Rik",NA
"NR_040469","ENSMUSG00000073147","5031425E22Rik",NA
"NR_040470","ENSMUSG00000092349","Platr17",NA
"NR_040471","ENSMUSG00000099378","1700067G17Rik",NA
"NR_040472","ENSMUSG00000101574","1700112H15Rik",NA
"NR_040473","ENSMUSG00000100518","4930440C22Rik",NA
"NR_040475","ENSMUSG00000104072","4930448I06Rik",NA
"NR_040476","ENSMUSG00000084834","4930565N06Rik",NA
"NR_040477","ENSMUSG00000103692","4930503O07Rik",NA
"NR_040478","ENSMUSG00000100589","4930533P14Rik",NA
"NR_040479","ENSMUSG00000100777","4930598F16Rik",NA
"NR_040480","ENSMUSG00000102408","4930568G15Rik",NA
"NR_040481","ENSMUSG00000099429","1600019K03Rik",NA
"NR_040482","ENSMUSG00000099938","C030007H22Rik",NA
"NR_040483","ENSMUSG00000085447","9530026F06Rik",NA
"NR_040484","ENSMUSG00000086899","1600002D24Rik",NA
"NR_040485","ENSMUSG00000086899","1600002D24Rik",NA
"NR_040486","ENSMUSG00000100277","1810053B23Rik",NA
"NR_040487","ENSMUSG00000100277","1810053B23Rik",NA
"NR_040488","ENSMUSG00000100277","1810053B23Rik",NA
"NR_040489","ENSMUSG00000100277","1810053B23Rik",NA
"NR_040490","ENSMUSG00000100277","1810053B23Rik",NA
"NR_040491","ENSMUSG00000100277","1810053B23Rik",NA
"NR_040492","ENSMUSG00000097934","6720483E21Rik",NA
"NR_040493","ENSMUSG00000097398","Platr5",NA
"NR_040494","ENSMUSG00000099968","1700029J03Rik",NA
"NR_040496","ENSMUSG00000087264","Gad1os",NA
"NR_040497","ENSMUSG00000086202","1700019E08Rik",NA
"NR_040498","ENSMUSG00000085198","4933416E03Rik",NA
"NR_040499","ENSMUSG00000086653","9130015L21Rik",NA
"NR_040500","ENSMUSG00000084859","1700080N15Rik",NA
"NR_040501","ENSMUSG00000085405","4930441J16Rik",NA
"NR_040502","ENSMUSG00000085796","4933406D12Rik",NA
"NR_040503","ENSMUSG00000085252","8430437L04Rik",NA
"NR_040504","ENSMUSG00000086969","4930443O20Rik",NA
"NR_040505","ENSMUSG00000086638","4930405A21Rik",NA
"NR_040507","ENSMUSG00000101565","1700003L19Rik",NA
"NR_040508","ENSMUSG00000086186","Ccdc34os",NA
"NR_040509","ENSMUSG00000086823","1700028P15Rik",NA
"NR_040510","ENSMUSG00000087455","5330411J11Rik",NA
"NR_040511","ENSMUSG00000079602","9230102O04Rik",NA
"NR_040512","ENSMUSG00000092599","1700010K23Rik",NA
"NR_040514","ENSMUSG00000086687","4930547E08Rik",NA
"NR_040516","ENSMUSG00000087309","4930528P14Rik",NA
"NR_040517","ENSMUSG00000085247","4930545L23Rik",NA
"NR_040518","ENSMUSG00000097056","Gm4262",NA
"NR_040519","ENSMUSG00000085785","Sox5os3",NA
"NR_040520","ENSMUSG00000100291","2310069B03Rik",NA
"NR_040521","ENSMUSG00000075070","4932412D23Rik",NA
"NR_040522","ENSMUSG00000075070","4932412D23Rik",NA
"NR_040523","ENSMUSG00000100121","1700025N23Rik",NA
"NR_040524","ENSMUSG00000085008","Dbhos",NA
"NR_040525","ENSMUSG00000101553","1700049E22Rik",NA
"NR_040526","ENSMUSG00000107341","1700065J11Rik",NA
"NR_040527","ENSMUSG00000107637","1700069P05Rik",NA
"NR_040529","ENSMUSG00000085852","Gm13807",NA
"NR_040530","ENSMUSG00000074555","Gm10714",NA
"NR_040531","ENSMUSG00000100759","1700029B22Rik",NA
"NR_040532","ENSMUSG00000075025","Gm10804",NA
"NR_040533","ENSMUSG00000075025","Gm10804",NA
"NR_040534","ENSMUSG00000073607","Gm10548",NA
"NR_040536","ENSMUSG00000100593","1700119H24Rik",NA
"NR_040538","ENSMUSG00000100666","1700007F19Rik",NA
"NR_040539","ENSMUSG00000099370","Platr10",NA
"NR_040540","ENSMUSG00000106306","4933401H06Rik",NA
"NR_040541","ENSMUSG00000106002","5430434I15Rik",NA
"NR_040542","ENSMUSG00000099995","1700036G14Rik",NA
"NR_040543","ENSMUSG00000086923","4930406D18Rik",NA
"NR_040544","ENSMUSG00000102699","4930433B08Rik",NA
"NR_040545","ENSMUSG00000105838","4930425O10Rik",NA
"NR_040547","ENSMUSG00000102362","4930509J09Rik",NA
"NR_040548","ENSMUSG00000097584","1700125G22Rik",NA
"NR_040549","ENSMUSG00000098008","A930001A20Rik",NA
"NR_040550","ENSMUSG00000098008","A930001A20Rik",NA
"NR_040551","ENSMUSG00000105923","A830019L24Rik",NA
"NR_040552","ENSMUSG00000104763","9830132P13Rik",NA
"NR_040553","ENSMUSG00000104553","9330178D15Rik",NA
"NR_040554","ENSMUSG00000089730","1700007P06Rik",NA
"NR_040555","ENSMUSG00000104401","Gm20750",NA
"NR_040556","ENSMUSG00000097252","Gm6634",NA
"NR_040557","ENSMUSG00000103428","Gm20754",NA
"NR_040558","ENSMUSG00000085184","4933439K11Rik",NA
"NR_040559","ENSMUSG00000106461","Gm20755",NA
"NR_040560","ENSMUSG00000074281","Gm12522",NA
"NR_040562","ENSMUSG00000090260","2810442N19Rik",NA
"NR_040563","ENSMUSG00000087381","Gm16008",NA
"NR_040568","ENSMUSG00000099983","1700022E09Rik",NA
"NR_040573","ENSMUSG00000100857","1700041M19Rik",NA
"NR_040577","ENSMUSG00000085614","1700123M08Rik",NA
"NR_040578","ENSMUSG00000100558","1700025F24Rik",NA
"NR_040579","ENSMUSG00000100314","1700010J16Rik",NA
"NR_040580","ENSMUSG00000101695","1700094J05Rik",NA
"NR_040581","ENSMUSG00000111422","1700027J07Rik",NA
"NR_040587","ENSMUSG00000100010","1700010I02Rik",NA
"NR_040588","ENSMUSG00000086745","Tspan2os",NA
"NR_040589","ENSMUSG00000105960","6330410L21Rik",NA
"NR_040590","ENSMUSG00000085320","Gm11548",NA
"NR_040592","ENSMUSG00000099508","1700030L20Rik",NA
"NR_040593","ENSMUSG00000106589","4931419H13Rik",NA
"NR_040594","ENSMUSG00000100799","1700027H10Rik",NA
"NR_040595","ENSMUSG00000087625","4930419G24Rik",NA
"NR_040596","ENSMUSG00000080907","4930455H04Rik",NA
"NR_040597","ENSMUSG00000103116","4930539M17Rik",NA
"NR_040600","ENSMUSG00000105765","4930539C22Rik",NA
"NR_040602","ENSMUSG00000101701","4930521E06Rik",NA
"NR_040603","ENSMUSG00000099447","2310030A07Rik",NA
"NR_040604","ENSMUSG00000102368","4930590L20Rik",NA
"NR_040605","ENSMUSG00000101812","D530049I02Rik",NA
"NR_040609","ENSMUSG00000100860","2010009K17Rik",NA
"NR_040610","ENSMUSG00000086999","Bcas1os2",NA
"NR_040611","ENSMUSG00000085496","4930517E11Rik",NA
"NR_040612","ENSMUSG00000086954","4930583P06Rik",NA
"NR_040613","ENSMUSG00000086529","Acss2os",NA
"NR_040614","ENSMUSG00000084798","4930533B01Rik",NA
"NR_040615","ENSMUSG00000102674","8030442B05Rik",NA
"NR_040616","ENSMUSG00000112095","A130077B15Rik",NA
"NR_040617","ENSMUSG00000084919","Ptprtos",NA
"NR_040618","ENSMUSG00000086449","9030204H09Rik",NA
"NR_040619","ENSMUSG00000085958","A930019D19Rik",NA
"NR_040621","ENSMUSG00000084781","D930015M05Rik",NA
"NR_040622","ENSMUSG00000085089","Arhgap15os",NA
"NR_040623","ENSMUSG00000086544","Chn1os3",NA
"NR_040624","ENSMUSG00000110874","D030045P18Rik",NA
"NR_040625","ENSMUSG00000087115","Pcsk2os2",NA
"NR_040626","ENSMUSG00000090191","9230105E05Rik",NA
"NR_040627","ENSMUSG00000092578","4930488B22Rik",NA
"NR_040629","ENSMUSG00000099933","4930452N14Rik",NA
"NR_040630","ENSMUSG00000101583","Gm20753",NA
"NR_040631","ENSMUSG00000086221","4930412B13Rik",NA
"NR_040633","ENSMUSG00000086396","4930555B11Rik",NA
"NR_040634","ENSMUSG00000087254","2310005A03Rik",NA
"NR_040635","ENSMUSG00000087504","Gm13658",NA
"NR_040636","ENSMUSG00000086349","Gm13497",NA
"NR_040637","ENSMUSG00000087226","Gm14015",NA
"NR_040638","ENSMUSG00000093568","Gm20611",NA
"NR_040639","ENSMUSG00000085014","Gm13490",NA
"NR_040640","ENSMUSG00000087361","0610043K17Rik",NA
"NR_040641","ENSMUSG00000086818","Ctrcos",NA
"NR_040642","ENSMUSG00000021993","Mipep",70478
"NR_040643","ENSMUSG00000085394","2210414B05Rik",NA
"NR_040644","ENSMUSG00000086355","4933428C19Rik",NA
"NR_040645","ENSMUSG00000086070","8430436N08Rik",NA
"NR_040646","ENSMUSG00000111994","A330049N07Rik",NA
"NR_040647","ENSMUSG00000085389","1700003M07Rik",NA
"NR_040649","ENSMUSG00000078492","1700045H11Rik",NA
"NR_040651","ENSMUSG00000085263","1700125G02Rik",NA
"NR_040652","ENSMUSG00000085824","Platr9",NA
"NR_040654","ENSMUSG00000087045","4930515B02Rik",NA
"NR_040656","ENSMUSG00000086257","4930548K13Rik",NA
"NR_040657","ENSMUSG00000112707","D830005E20Rik",NA
"NR_040658","ENSMUSG00000097076","Platr7",NA
"NR_040659","ENSMUSG00000085022","Gm5860",NA
"NR_040660","ENSMUSG00000112639","AC134329.1",NA
"NR_040661","ENSMUSG00000089717","Olfr275",258857
"NR_040663","ENSMUSG00000087137","4930509K18Rik",NA
"NR_040664","ENSMUSG00000086483","8030443G20Rik",NA
"NR_040665","ENSMUSG00000086947","4930522O17Rik",NA
"NR_040666","ENSMUSG00000086284","Frmpd1os",NA
"NR_040668","ENSMUSG00000085515","C630028M04Rik",NA
"NR_040669","ENSMUSG00000085967","Gm12530",NA
"NR_040672","ENSMUSG00000085424","Fhad1os1",NA
"NR_040673","ENSMUSG00000086136","Gm12718",NA
"NR_040674","ENSMUSG00000087070","Gm12505",NA
"NR_040675","ENSMUSG00000098230","1700095B10Rik",NA
"NR_040676","ENSMUSG00000098230","1700095B10Rik",NA
"NR_040679","ENSMUSG00000100157","2310034O05Rik",NA
"NR_040681","ENSMUSG00000100911","1700027F09Rik",NA
"NR_040682","ENSMUSG00000106013","4933402J10Rik",NA
"NR_040683","ENSMUSG00000106013","4933402J10Rik",NA
"NR_040684","ENSMUSG00000086446","Prkag2os1",NA
"NR_040685","ENSMUSG00000105490","4933438B17Rik",NA
"NR_040686","ENSMUSG00000079069","8430423G03Rik",NA
"NR_040687","ENSMUSG00000100175","1700025M24Rik",NA
"NR_040688","ENSMUSG00000100175","1700025M24Rik",NA
"NR_040689","ENSMUSG00000100175","1700025M24Rik",NA
"NR_040690","ENSMUSG00000110231","Gm6329",NA
"NR_040691","ENSMUSG00000101762","1700047L14Rik",NA
"NR_040693","ENSMUSG00000100573","1700081H04Rik",NA
"NR_040694","ENSMUSG00000107144","4930413E15Rik",NA
"NR_040695","ENSMUSG00000107014","1700126H18Rik",NA
"NR_040696","ENSMUSG00000104870","4930448I18Rik",NA
"NR_040697","ENSMUSG00000099207","Gm10637",NA
"NR_040698","ENSMUSG00000110419","AW046200",NA
"NR_040699","ENSMUSG00000104956","4930429D17Rik",NA
"NR_040700","ENSMUSG00000089879","4930448H16Rik",NA
"NR_040701","ENSMUSG00000106056","4930500L23Rik",NA
"NR_040702","ENSMUSG00000110599","6030466F02Rik",NA
"NR_040703","ENSMUSG00000106902","4930557J02Rik",NA
"NR_040704","ENSMUSG00000105773","4930563F08Rik",NA
"NR_040705","ENSMUSG00000109473","B930025P03Rik",NA
"NR_040706","ENSMUSG00000109819","B930018H19Rik",NA
"NR_040707","ENSMUSG00000085457","1110046J04Rik",NA
"NR_040708","ENSMUSG00000086782","E130102H24Rik",NA
"NR_040709","ENSMUSG00000097545","Mir124a-1hg",NA
"NR_040713","ENSMUSG00000097036","1110036E04Rik",NA
"NR_040714","ENSMUSG00000101304","Plet1os",NA
"NR_040715","ENSMUSG00000111746","4933422A05Rik",NA
"NR_040716","ENSMUSG00000111843","4933432G23Rik",NA
"NR_040717","ENSMUSG00000106464","C130083M11Rik",NA
"NR_040719","ENSMUSG00000097021","4933433G15Rik",NA
"NR_040720","ENSMUSG00000085831","1700003G13Rik",NA
"NR_040721","ENSMUSG00000097195","Snhg5",NA
"NR_040725","ENSMUSG00000074415","2610203C20Rik",NA
"NR_040726","ENSMUSG00000093616","1700055C04Rik",NA
"NR_040727","ENSMUSG00000100487","1700072B07Rik",NA
"NR_040728","ENSMUSG00000087047","1700110K17Rik",NA
"NR_040731","ENSMUSG00000111836","4933407I05Rik",NA
"NR_040732","ENSMUSG00000097074","4833428L15Rik",NA
"NR_040734","ENSMUSG00000086918","4930429F24Rik",NA
"NR_040735","ENSMUSG00000098627","4930524O08Rik",NA
"NR_040736","ENSMUSG00000097651","4930461G14Rik",NA
"NR_040737","ENSMUSG00000111303","4930502A04Rik",NA
"NR_040739","ENSMUSG00000099724","4930554C24Rik",NA
"NR_040740","ENSMUSG00000084995","Lyzl4os",NA
"NR_040741","ENSMUSG00000098304","1700027I24Rik",NA
"NR_040742","ENSMUSG00000100146","1700020M21Rik",NA
"NR_040744","ENSMUSG00000098758","7630403G23Rik",NA
"NR_040745","ENSMUSG00000084843","B230312C02Rik",NA
"NR_040746","ENSMUSG00000111299","4930540M03Rik",NA
"NR_040747","ENSMUSG00000087609","4930442J19Rik",NA
"NR_040748","ENSMUSG00000105662","Gm6639",NA
"NR_040749","ENSMUSG00000087175","Gm15133",NA
"NR_040750","ENSMUSG00000106053","Gm20752",NA
"NR_040751","ENSMUSG00000104015","Gm10745",NA
"NR_040752","ENSMUSG00000104004","4930565D16Rik",NA
"NR_040753","ENSMUSG00000086365","4930593C16Rik",NA
"NR_040754","ENSMUSG00000111767","4930546K05Rik",NA
"NR_040755","ENSMUSG00000111830","4930568E12Rik",NA
"NR_040756","ENSMUSG00000100294","1700034K08Rik",NA
"NR_040757","ENSMUSG00000087341","0610040F04Rik",NA
"NR_040759","ENSMUSG00000074346","Kcnd3os",NA
"NR_040760","ENSMUSG00000109890","AU023762",NA
"NR_040761","ENSMUSG00000108187","4930511E03Rik",NA
"NR_040763","ENSMUSG00000101584","4930519F24Rik",NA
"NR_040764","ENSMUSG00000099616","4932413F04Rik",NA
"NR_040765","ENSMUSG00000097623","B230323A14Rik",NA
"NR_040766","ENSMUSG00000097073","9430037G07Rik",NA
"NR_040767","ENSMUSG00000111290","Gm5122",NA
"NR_040769","ENSMUSG00000111232","AC113291.2",NA
"NR_040770","ENSMUSG00000101734","4933400C23Rik",NA
"NR_040771","ENSMUSG00000106799","Gm20756",NA
"NR_040774","ENSMUSG00000084757","1700057H15Rik",NA
"NR_044985","ENSMUSG00000113800","2210039B01Rik",NA
"NR_044986","ENSMUSG00000097494","4933406C10Rik",NA
"NR_044987","ENSMUSG00000101930","Gm5441",NA
"NR_044988","ENSMUSG00000109827","Gm6213",NA
"NR_044992","ENSMUSG00000096742","Gm6367",NA
"NR_045003","ENSMUSG00000113336","Gm16497",NA
"NR_045007","ENSMUSG00000102059","Gm20257",NA
"NR_045008","ENSMUSG00000111080","Gm20300",NA
"NR_045009","ENSMUSG00000085786","Gm15987",NA
"NR_045010","ENSMUSG00000028820","Sfpq",71514
"NR_045036","ENSMUSG00000028790","Khdrbs1",20218
"NR_045038","ENSMUSG00000017421","Zfp207",22680
"NR_045040","ENSMUSG00000097180","2700038G22Rik",NA
"NR_045042","ENSMUSG00000097180","2700038G22Rik",NA
"NR_045045","ENSMUSG00000102096","1700101O22Rik",NA
"NR_045046","ENSMUSG00000085555","2610035F20Rik",NA
"NR_045047","ENSMUSG00000097929","Tunar",NA
"NR_045048","ENSMUSG00000112164","Gm19990",NA
"NR_045049","ENSMUSG00000113429","Gm20063",NA
"NR_045050","ENSMUSG00000113985","9130015A21Rik",NA
"NR_045051","ENSMUSG00000113985","9130015A21Rik",NA
"NR_045052","ENSMUSG00000094002","Gm9866",NA
"NR_045054","ENSMUSG00000085936","2610307P16Rik",NA
"NR_045055","ENSMUSG00000085622","3110056K07Rik",NA
"NR_045056","ENSMUSG00000085622","3110056K07Rik",NA
"NR_045057","ENSMUSG00000112880","Gm20337",NA
"NR_045059","ENSMUSG00000075042","4930431P03Rik",NA
"NR_045060","ENSMUSG00000115422","AC122356.1",NA
"NR_045061","ENSMUSG00000113211","4921525O09Rik",NA
"NR_045062","ENSMUSG00000086531","Gm11351",NA
"NR_045063","ENSMUSG00000096971","4930556M19Rik",NA
"NR_045064","ENSMUSG00000096971","4930556M19Rik",NA
"NR_045065","ENSMUSG00000096971","4930556M19Rik",NA
"NR_045068","ENSMUSG00000100199","Gm20324",NA
"NR_045069","ENSMUSG00000087543","Gm16576",NA
"NR_045070","ENSMUSG00000115779","AC158954.1",NA
"NR_045073","ENSMUSG00000086363","A330102I10Rik",NA
"NR_045075","ENSMUSG00000086363","A330102I10Rik",NA
"NR_045076","ENSMUSG00000115426","AC129931.1",NA
"NR_045077","ENSMUSG00000086363","A330102I10Rik",NA
"NR_045078","ENSMUSG00000105402","Gm3716",NA
"NR_045079","ENSMUSG00000096965","3300005D01Rik",NA
"NR_045081","ENSMUSG00000096965","3300005D01Rik",NA
"NR_045082","ENSMUSG00000112343","Sfta3-ps",NA
"NR_045083","ENSMUSG00000114780","CT009733.2",NA
"NR_045084","ENSMUSG00000114780","CT009733.2",NA
"NR_045085","ENSMUSG00000113314","Gm2721",NA
"NR_045086","ENSMUSG00000087334","AW495222",NA
"NR_045088","ENSMUSG00000113186","A330076C08Rik",NA
"NR_045092","ENSMUSG00000115654","AC123858.1",NA
"NR_045093","ENSMUSG00000053749","Gm9920",NA
"NR_045096","ENSMUSG00000011350","Gm5893",NA
"NR_045098","ENSMUSG00000097789","Gm2115",NA
"NR_045099","ENSMUSG00000087675","Gm11762",NA
"NR_045100","ENSMUSG00000084773","Gm12159",NA
"NR_045101","ENSMUSG00000087512","Gm11985",NA
"NR_045108","ENSMUSG00000020453","Patz1",56218
"NR_045109","ENSMUSG00000020453","Patz1",56218
"NR_045119","ENSMUSG00000041596","Nlrp5-ps",NA
"NR_045120","ENSMUSG00000041596","Nlrp5-ps",NA
"NR_045140","ENSMUSG00000102069","1700012I11Rik",NA
"NR_045141","ENSMUSG00000108077","6330415B21Rik",NA
"NR_045143","ENSMUSG00000115016","AC158982.1",NA
"NR_045144","ENSMUSG00000115016","AC158982.1",NA
"NR_045145","ENSMUSG00000115016","AC158982.1",NA
"NR_045146","ENSMUSG00000092564","BC051226",NA
"NR_045148","ENSMUSG00000089707","Slain1os",NA
"NR_045149","ENSMUSG00000108128","4922502N22Rik",NA
"NR_045151","ENSMUSG00000101799","9330175M20Rik",NA
"NR_045156","ENSMUSG00000114959","AC154314.2",NA
"NR_045157","ENSMUSG00000035983","Gm7008",NA
"NR_045158","ENSMUSG00000062224","4933411G06Rik",NA
"NR_045159","ENSMUSG00000085928","4933427I22Rik",NA
"NR_045160","ENSMUSG00000085928","4933427I22Rik",NA
"NR_045161","ENSMUSG00000097182","A830009L08Rik",NA
"NR_045162","ENSMUSG00000097326","A330048O09Rik",NA
"NR_045163","ENSMUSG00000108709","4933431G14Rik",NA
"NR_045164","ENSMUSG00000085028","Slc2a4rg-ps",NA
"NR_045165","ENSMUSG00000108709","4933431G14Rik",NA
